t_s,i,adc
0.6951865000000002,676,384
0.6961743,677,386
0.6972052,678,385
0.6990843999999994,679,385
0.7000808999999997,680,388
0.7011092999999997,681,385
0.7021028999999999,682,386
0.7031060999999994,683,386
0.7041170000000001,684,387
0.7051246999999998,685,385
0.7061272999999995,686,386
0.7072769000000001,687,385
0.7081659999999994,688,388
0.7091671999999996,689,386
0.7101769999999998,690,385
0.7111719999999995,691,386
0.7121613999999994,692,385
0.7131742000000001,693,385
0.7141845999999994,694,386
0.7151984999999996,695,386
0.7161951999999996,696,385
0.7180778999999999,697,386
0.7190745999999999,698,385
0.7201189000000001,699,384
0.7211717999999996,700,386
0.7221054000000002,701,386
0.7231182999999994,702,385
0.7241159000000001,703,385
0.7251295999999998,704,385
0.7261394000000001,705,385
0.7271402,706,385
0.7281303999999995,707,386
0.7291644999999995,708,385
0.7301641999999999,709,386
0.7311775999999997,710,385
0.7321754999999994,711,386
0.7331880999999996,712,385
0.7342589999999998,713,385
0.7352086,714,385
0.7370733999999999,715,386
0.7380737999999996,716,386
0.7390935999999995,717,384
0.7400925000000003,718,386
0.7411056999999994,719,386
0.7421188000000001,720,386
0.7431355000000002,721,384
0.7441120999999997,722,387
0.7451425999999994,723,386
0.7461405000000001,724,384
0.7472671000000002,725,385
0.7481784999999999,726,385
0.7491756,727,386
0.7501907000000001,728,385
0.7511975,729,387
0.7521917,730,388
0.7532005999999996,731,384
0.7541997,732,387
0.7560732999999997,733,385
0.7570736999999994,734,386
0.7580925999999995,735,385
0.7590921999999996,736,385
0.7601100000000001,737,386
0.7611635999999997,738,386
0.7621193000000002,739,386
0.7631300999999997,740,386
0.7641403000000002,741,386
0.7651684999999997,742,386
0.7661534999999997,743,385
0.7671638999999999,744,386
0.7681645000000001,745,386
0.7691761000000001,746,384
0.7701756,747,387
0.7711898000000001,748,386
0.7722001999999994,749,388
0.7731994999999996,750,386
0.7750836999999997,751,386
0.7760552999999994,752,387
0.7770925000000002,753,385
0.7780921999999997,754,385
0.7791050999999998,755,386
0.7801166999999998,756,389
0.7811215999999996,757,388
0.7821280999999995,758,388
0.7831399000000001,759,386
0.7841389999999997,760,387
0.7851498000000001,761,386
0.7861617000000001,762,386
0.7871936000000002,763,385
0.7882090000000002,764,384
0.7891788999999996,765,386
0.7901878999999994,766,385
0.7911982000000002,767,383
0.7922197999999998,768,386
0.7940712999999997,769,386
0.7950716999999994,770,386
0.7960947999999997,771,385
0.7970904000000001,772,384
0.7981021999999998,773,384
0.7991149999999996,774,386
0.8001154000000001,775,386
0.8011774000000003,776,386
0.8021595999999995,777,386
0.8031549999999994,778,385
0.8041597999999999,779,387
0.8051715000000002,780,387
0.8061699999999998,781,385
0.8071833000000002,782,386
0.8081601999999997,783,385
0.8091851999999999,784,385
0.8101975000000001,785,387
0.8111974000000002,786,387
0.8122039000000001,787,386
0.8141091999999999,788,386
0.8151248999999998,789,384
0.8160929999999995,790,386
0.8171039000000002,791,388
0.8181156999999999,792,387
0.8191153,793,386
0.8201254000000002,794,388
0.8211542999999999,795,387
0.8221467000000002,796,386
0.8231608000000001,797,386
0.8241493999999996,798,387
0.8251625000000002,799,386
0.8261737,800,387
0.8272449000000002,801,386
0.8282435000000001,802,388
0.8292175999999998,803,387
0.8302119000000001,804,385
0.8312074999999997,805,387
0.8330796999999999,806,386
0.8340987999999996,807,386
0.8350990999999999,808,385
0.8361108999999995,809,386
0.8371240999999996,810,385
0.8381235,811,387
0.8391358999999996,812,386
0.8401253999999998,813,386
0.8411922999999994,814,385
0.8421685999999999,815,385
0.8431765000000002,816,386
0.8441744,817,386
0.8451835000000001,818,388
0.8461844999999997,819,386
0.8471956999999994,820,387
0.8482072999999994,821,388
